gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slc38a7	solute carrier family 38 member 7	1309.40174655927	0.178811857684721	0.175337853652985	1.01981320039774	0.307817061494125	0.576691946800379
LOC100694809	protein associated with LIN7 2, MAGUK p55 family member a	341.663561566174	-0.163140119365928	0.159969810365304	-1.01981817064973	0.307814703839853	0.576691946800379
apoc2	apolipoprotein C-II	23.4012179340796	-0.611956799592847	0.600078223870173	-1.01979504546268	0.307825673444789	0.576691946800379
snrnp48	small nuclear ribonucleoprotein 48 (U11/U12)	611.871643118794	-0.159138741474449	0.156066744991165	-1.01968386335896	0.307878417116679	0.576739606665095
LOC100701014	pancreatic alpha-amylase	7.96128968950379	1.67639158761511	1.64425745717208	1.01954324750231	0.307945132429071	0.576762283410115
LOC100698585	frizzled-8	94.6075882154739	0.384553322712122	0.377168224221265	1.01958038354399	0.307927512273119	0.576762283410115
LOC100695786	zinc finger protein 239	115.078715246206	-0.328081784741533	0.321812330274861	-1.01948170991869	0.307974331996767	0.576765831613415
LOC100701247	TAP binding protein (tapasin), tandem duplicate 1	320.716057024641	-0.350664213786393	0.344023467117061	-1.01930317930048	0.308059055096318	0.576873352907759
spag17	sperm associated antigen 17	71.8001071563351	-0.416891200990184	0.409114320824791	-1.01900906365173	0.30819866359965	0.577083624786402
gtf2h5	general transcription factor IIH, polypeptide 5	224.958978655169	-0.27265343452924	0.267633449622805	-1.01875694130726	0.308318372363463	0.577256601616152
LOC102083085	protein sel-1 homolog 3	31.7832062689784	-0.53998383171179	0.530116595623846	-1.01861333180172	0.308386572515403	0.577333118075233
LOC100710560	glycine N-acyltransferase-like protein 3	57.9227820811694	0.460457665999469	0.452076015229795	1.01854035712426	0.308421232011652	0.577346834791043
ppib	peptidylprolyl isomerase B (cyclophilin B)	4663.74412178956	0.201163478513488	0.197558765879519	1.01824628038103	0.308560930568567	0.577505984086465
LOC100707652	immunoglobulin like and fibronectin type III domain containing 1, tandem duplicate 4	4.65277416196591	1.39018733285394	1.36522198798999	1.01828665600435	0.308541748007916	0.577505984086465
ern1	endoplasmic reticulum to nucleus signaling 1	865.978004067995	-0.156027016820022	0.153274307251108	-1.01795936721739	0.308697266451965	0.577658784484839
LOC100691470	neuronal pentraxin-1	26.1805127275361	0.703132472301332	0.690721371885661	1.01796831677843	0.30869301318264	0.577658784484839
LOC102079358	low affinity immunoglobulin gamma Fc region receptor II-a	9.07622468215991	1.09066614503828	1.07161495852603	1.01777801472504	0.308783462378479	0.577768896786305
LOC102081429	tumor necrosis factor receptor superfamily member 11B	90.9851652339412	-0.527353532050063	0.518194827145735	-1.01767424996265	0.308832788404069	0.577810007923752
LOC102078979	nectin-2	48.5123300222302	0.63024458854039	0.619393081332048	1.01751958091783	0.308906322158568	0.577896399163531
LOC100707194	arginine vasopressin receptor 2a, duplicate a	90.8252857420595	-0.394209902688994	0.38748189960617	-1.01736339965728	0.308980586604269	0.577984141944915
LOC112842919	myeloid-associated differentiation marker homolog	5.02958418163302	-1.35456775628287	1.33163058664915	-1.01722487442365	0.309046465455515	0.578005001754634
rnf4	ring finger protein 4	1198.44589555221	0.175259433880861	0.172288770633926	1.0172423497829	0.309038154136002	0.578005001754634
znrd1	RNA polymerase I subunit H	256.029438408631	-0.274942385849706	0.270392388672512	-1.01682738630156	0.309235551585368	0.578153881761173
LOC100698525	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2	2915.45165552634	-0.107921760129025	0.106133494358818	-1.01684921222099	0.309225166955539	0.578153881761173
LOC100697400	coiled-coil domain containing 3b	15.2829855801189	0.96512268261537	0.949140129959508	1.01683898104334	0.309230034854305	0.578153881761173
LOC100699761	ependymin	38.5105916811137	-0.8045301617668	0.791081994588011	-1.01699971339354	0.309153565755002	0.578153881761173
mrpl30	mitochondrial ribosomal protein L30	721.812191271045	0.185517929407064	0.182483629339786	1.01662779328894	0.309330527327009	0.578177924849873
kbtbd3	kelch repeat and BTB (POZ) domain containing 3	714.132226286471	-0.187380132048374	0.184306987538817	-1.01667405316855	0.309308512984971	0.578177924849873
mfsd11	major facilitator superfamily domain containing 11	483.048366927316	0.18088490184662	0.17791585416044	1.01668793205749	0.309301908444043	0.578177924849873
LOC102079120	integumentary mucin C.1	9.93344659899018	1.02992531119985	1.01318452114581	1.01652294296315	0.309380427764614	0.578220029700225
LOC109194366	microtubule-associated tumor suppressor 1 homolog	2499.54481052278	0.134347242043217	0.132177184749773	1.0164177902378	0.309430477462265	0.57826240603693
LOC100706012	heparan sulfate 6-O-sulfotransferase 2	504.966061392197	-0.180933617956642	0.178031634095476	-1.01630038322071	0.309486366174232	0.578315685836722
LOC100707074	caveolae-associated protein 2	75.3379193322444	-0.506152890653355	0.498095258847274	-1.01617688918527	0.309545159657701	0.578328502024602
LOC100691280	histone H3.3	3354.12068482881	0.17855578164778	0.175714312644905	1.01617095932656	0.309547982951766	0.578328502024602
fam214b	atos homolog b	932.490195803425	0.150312661765338	0.147938128136898	1.01605085624879	0.309605169477951	0.578384186334373
LOC100702362	protein C19orf12 homolog	469.080319778192	-0.225664181866957	0.222115094632843	-1.01597859542135	0.309639579500056	0.578397314978748
psmb1	proteasome 20S subunit beta 1	2410.14142634403	0.154818042551986	0.152409709765584	1.01580170180828	0.309723825471059	0.578503525106125
LOC102081773	tet methylcytosine dioxygenase 1	621.812654795604	-0.203305591933655	0.200224430054476	-1.01538854114026	0.309920653119773	0.578754981206313
nudt7	nudix (nucleoside diphosphate linked moiety X)-type motif 7	131.494641662815	-0.254883239618317	0.251030776807571	-1.01534657566589	0.309940649879553	0.578754981206313
chpf	chondroitin polymerizing factor a	70.8681734483892	0.386092787546249	0.380225564438857	1.0154309011706	0.30990046921621	0.578754981206313
srsf3	serine and arginine rich splicing factor 3b	1410.45919105985	-0.238305474889901	0.234783396677123	-1.01500139389167	0.310105163061086	0.579010992604908
LOC100706288	guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 1	656.064938598799	-1.45011435594563	1.42910080821678	-1.01470403459856	0.310246930332651	0.57922449261239
LOC100697443	REST corepressor 3	372.516649180311	0.301744755570017	0.297466122027481	1.01438359942764	0.310399747015276	0.579380514564361
rpp38	ribonuclease P/MRP 38 subunit	104.755581675257	-0.321633490912456	0.317081387168672	-1.01435626286497	0.310412786219991	0.579380514564361
